experiment,P,seed,timing_repeat,mse_exact,nmse_exact,max_abs_err_exact,mse_approx_4d,nmse_approx_4d,max_abs_err_approx_4d,mse_hybrid,nmse_hybrid,max_abs_err_hybrid,runtime_soce_s,runtime_exact_alpha_s,runtime_exact_recon_s,runtime_exact_total_s,runtime_approx_4d_alpha_s,runtime_approx_4d_recon_s,runtime_approx_4d_total_s,runtime_hybrid_alpha_s,runtime_hybrid_recon_s,runtime_hybrid_total_s,num_seeds,num_timing_repeats,basis_runtime_included,matlab_version
nmse,160,9,NaN,8.62292951959274e-09,1.01397653926641e-08,0.000309590440557453,6.94868966081946e-05,8.17101459394364e-05,0.0218820269534382,1.04445943567955e-07,1.22818742932797e-07,0.00121346577601205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,10,NaN,1.84107798453061e-09,2.80004880736188e-09,0.000165487741012714,4.24594549318294e-05,6.45755080132661e-05,0.0166866346184097,1.2765496860128e-07,1.94147203751916e-07,0.00113661231399877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,11,NaN,3.89712058572195e-09,5.90535806828237e-09,0.000258644885031713,4.93521864059677e-05,7.47840170118488e-05,0.0166275355187405,1.59956918308987e-07,2.42384821648666e-07,0.0014167406067796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,12,NaN,3.22446446736414e-09,4.21353737410642e-09,0.000196063652567182,8.85293775503686e-05,0.000115684897380738,0.0230947509639008,2.04070885957226e-07,2.66667632300094e-07,0.00196462077372611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,13,NaN,3.97890058852367e-09,7.1032308794528e-09,0.000240610640119292,7.30071289801549e-05,0.00013033411653656,0.0207323179211826,1.64899095894475e-07,2.94381908743814e-07,0.0019340321187304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,14,NaN,9.64069932371335e-10,1.88405164008361e-09,0.000105837558502456,8.03906185972124e-05,0.000157104865248588,0.023861860300772,1.18518959000494e-07,2.31617885371281e-07,0.00175786964149242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,15,NaN,1.85715885085468e-09,1.99353848602505e-09,0.000147979838081422,6.92800805471391e-05,7.43676324844677e-05,0.0179429280289295,1.12587444560164e-07,1.20855253534508e-07,0.00136901919212235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,16,NaN,1.128101403344e-08,7.23102700453105e-09,0.000312078428804628,3.42680426130364e-05,2.19655024621687e-05,0.0173292182594498,1.9283233954714e-07,1.23603769171721e-07,0.00163247388592458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,17,NaN,5.36098553530965e-10,5.90160363894734e-10,0.000102145109496842,9.79904782778007e-05,0.000107872136452809,0.0218284500452881,1.33533007378475e-07,1.46998882402109e-07,0.00123838884968136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,18,NaN,1.45747581313828e-08,1.04332282866872e-08,0.000341240633109136,5.9646946773531e-05,4.26978071733591e-05,0.0240628928494984,1.69862778687698e-07,1.21594961061054e-07,0.00104905369861426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,19,NaN,2.26426745394868e-09,1.39726731779051e-09,0.000199701593625947,8.37925245340115e-05,5.17079180740579e-05,0.02626967205046,3.36207985016325e-07,2.07472146730843e-07,0.00228408010952487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,160,20,NaN,1.59841209235346e-08,2.1535282482752e-08,0.000349593106503972,4.46739005860166e-05,6.01888007059387e-05,0.0202184489436701,1.40732968768749e-07,1.89608440249534e-07,0.00110226623400126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,1,NaN,7.11043186353012e-09,4.17980125104395e-08,0.000290109769119659,5.43395836426427e-05,0.00031943018940338,0.017568121804646,1.19438486381169e-07,7.02108035602428e-07,0.00125850136286031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,2,NaN,7.28199346683953e-09,1.24296804355538e-08,0.000250959196070472,6.49708911116875e-05,0.000110899222556146,0.0218009517321445,2.57382951118301e-07,4.39328577611144e-07,0.0020314256780979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,3,NaN,5.49356478363797e-09,7.25058175299731e-09,0.000221669357004768,5.72009732922483e-05,7.54956662096213e-05,0.017538084859066,1.584194703283e-07,2.09087062066322e-07,0.00163471501790783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,4,NaN,2.38543843407777e-09,2.19263399812911e-09,0.000184301305411136,6.8520167340679e-05,6.29819853333389e-05,0.0228868304505595,1.7711399066867e-07,1.62798650317959e-07,0.00172450943538198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,5,NaN,7.77977130440016e-09,6.33015796763233e-09,0.000335656966381964,4.81111325088375e-05,3.91465323164939e-05,0.0197505995659227,1.4118471033732e-07,1.14877608104517e-07,0.00145183425788839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,6,NaN,5.79831950581513e-09,9.12326140769107e-09,0.000230842468737813,6.56200862068645e-05,0.000103248742926298,0.0168898686342665,9.30244309671954e-08,1.46367615679731e-07,0.0013232754991323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,7,NaN,1.97857208320902e-09,1.74990688511219e-09,0.000157201545986427,6.60189480106877e-05,5.83890840531799e-05,0.0220186514050558,1.34684456964334e-07,1.19118863830945e-07,0.00139975046286371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,8,NaN,3.71724172096175e-10,3.68475125831294e-10,6.90186175093771e-05,5.09671131387673e-05,5.05216363013545e-05,0.0195513719123818,2.08638557832592e-07,2.06814957491474e-07,0.00173335737631621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,9,NaN,8.81759261652104e-09,1.04842412729653e-08,0.000336684403798426,7.81254022336885e-05,9.28921988333612e-05,0.0251112508867031,2.27033526820834e-07,2.69946047153739e-07,0.00193702180388114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,10,NaN,3.66273374858625e-09,1.30277800713423e-08,0.000234524720382886,4.51876470021318e-05,0.000160725503815954,0.0200240551453522,1.29819252891848e-07,4.61747097056608e-07,0.00156986585456152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,11,NaN,7.38699259693766e-09,8.50927277829146e-09,0.000293749351155275,5.17566699201641e-05,5.96198813884346e-05,0.0198460719826133,1.31097220541233e-07,1.51014366864756e-07,0.00102080052297972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,12,NaN,1.13323638807225e-08,9.1551746690873e-09,0.000322920389337268,5.7746781008384e-05,4.66523906462826e-05,0.0200651106290306,2.07005402728032e-07,1.67235242299603e-07,0.00174262271671017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,13,NaN,9.9974922192176e-09,1.77301390373014e-08,0.000285094998922763,7.19461795785229e-05,0.000127593574384366,0.022255202106115,9.37034337449525e-08,1.66179164948686e-07,0.00132636378252275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,14,NaN,3.62670976288054e-09,4.19285386532045e-09,0.000203739561770244,5.26638338187317e-05,6.08848718608465e-05,0.0175449854854849,6.12997737594944e-08,7.08689170502092e-08,0.000771589382920581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,15,NaN,1.53526429254599e-09,1.79370175502544e-09,0.000179045433046183,7.09125982447183e-05,8.28496126318621e-05,0.0265175690969295,1.37986890777074e-07,1.61214801489905e-07,0.00137224101608177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,16,NaN,2.35035669574951e-09,2.06635475954955e-09,0.000165029071027777,4.18284045053796e-05,3.67741300247588e-05,0.0146547160331505,1.96316035321185e-07,1.72594472445582e-07,0.00166238813409731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,17,NaN,8.37780327131061e-09,5.47257933061117e-09,0.000282570750385993,8.10766643446487e-05,5.29611955686341e-05,0.0227866143403433,2.0803200531371e-07,1.35891428279779e-07,0.00137162521648803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,18,NaN,2.52609250632157e-09,1.34054287313831e-09,0.000155463683354109,7.0882848171623e-05,3.76160004855017e-05,0.0259497423843721,2.62226743646752e-07,1.39158083665671e-07,0.00193406091665603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,19,NaN,4.05659544972358e-09,3.63588530728362e-09,0.000227836992457264,8.07375259204866e-05,7.23642246013787e-05,0.0255086764755637,2.62631674585699e-07,2.35394102933904e-07,0.0016000105616561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
nmse,320,20,NaN,1.41774212502214e-09,1.38450394039949e-09,0.000126915149431997,7.07580555384637e-05,6.90991718303347e-05,0.0237387653451539,1.81258994747596e-07,1.77009477274986e-07,0.00130487931505906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019153,0.001705,0.005848,0.007553,0.002289,0.005683,0.007972,0.001828,0.00188,0.003708,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020854,0.001495,0.004321,0.005816,0.001923,0.00409,0.006013,0.001478,0.001348,0.002826,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015391,0.001192,0.004065,0.005257,0.00177,0.004251,0.006021,0.001453,0.001514,0.002967,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016288,0.001684,0.003661,0.005345,0.001677,0.005082,0.006759,0.00197,0.001482,0.003452,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.019103,0.001541,0.004987,0.006528,0.001776,0.00556,0.007336,0.00154,0.002281,0.003821,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016007,0.000857,0.006034,0.006891,0.001547,0.003598,0.005145,0.0014,0.002308,0.003708,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018459,0.001374,0.004087,0.005461,0.00229,0.005106,0.007396,0.001236,0.001101,0.002337,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016995,0.00126,0.00609,0.00735,0.001923,0.00631,0.008233,0.001683,0.002065,0.003748,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018967,0.001277,0.0038,0.005077,0.002055,0.004323,0.006378,0.001768,0.001075,0.002843,20,10,0,25.2.0.2998904 (R2025b)
runtime,10,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015802,0.00132,0.00358,0.0049,0.002057,0.005128,0.007185,0.001739,0.001238,0.002977,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.031248,0.001609,0.004334,0.005943,0.003134,0.003718,0.006852,0.002368,0.001413,0.003781,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034922,0.001504,0.003719,0.005223,0.003155,0.003802,0.006957,0.002268,0.001254,0.003522,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032383,0.001565,0.003991,0.005556,0.003268,0.00372,0.006988,0.002809,0.00118,0.003989,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03057,0.001925,0.003701,0.005626,0.002742,0.004245,0.006987,0.002339,0.001139,0.003478,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032629,0.001965,0.004135,0.0061,0.003846,0.004965,0.008811,0.00274,0.001109,0.003849,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030952,0.00157,0.004438,0.006008,0.002702,0.003615,0.006317,0.002513,0.001091,0.003604,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.031232,0.001547,0.004021,0.005568,0.002776,0.003523,0.006299,0.002335,0.001092,0.003427,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027799,0.001714,0.00403,0.005744,0.002515,0.003851,0.006366,0.003107,0.001067,0.004174,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.036087,0.00225,0.004803,0.007053,0.003568,0.004012,0.00758,0.002356,0.00129,0.003646,20,10,0,25.2.0.2998904 (R2025b)
runtime,20,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02943,0.001648,0.003451,0.005099,0.002671,0.003586,0.006257,0.002363,0.001235,0.003598,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05848,0.004801,0.004402,0.009203,0.005143,0.004256,0.009399,0.005498,0.001297,0.006795,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.060892,0.003155,0.005249,0.008404,0.004714,0.00385,0.008564,0.004258,0.00111,0.005368,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.057433,0.003144,0.005674,0.008818,0.004503,0.005887,0.01039,0.004172,0.001729,0.005901,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059484,0.003438,0.003947,0.007385,0.006599,0.003833,0.010432,0.005244,0.001372,0.006616,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.055055,0.003116,0.004001,0.007117,0.005868,0.004073,0.009941,0.005546,0.0017,0.007246,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059937,0.00418,0.004299,0.008479,0.006711,0.004399,0.01111,0.005515,0.001154,0.006669,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.064477,0.003244,0.004057,0.007301,0.005286,0.00366,0.008946,0.004658,0.001103,0.005761,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.059428,0.00369,0.00389,0.00758,0.006301,0.003559,0.00986,0.005504,0.001222,0.006726,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062652,0.003137,0.003349,0.006486,0.006957,0.003215,0.010172,0.004474,0.001466,0.00594,20,10,0,25.2.0.2998904 (R2025b)
runtime,40,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.067874,0.004862,0.00724,0.012102,0.007132,0.005012,0.012144,0.005814,0.001249,0.007063,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.100108,0.005727,0.003498,0.009225,0.009791,0.00392,0.013711,0.00856,0.001373,0.009933,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.117243,0.006074,0.003881,0.009955,0.009795,0.003524,0.013319,0.010001,0.001107,0.011108,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118055,0.006333,0.004115,0.010448,0.011284,0.004109,0.015393,0.008698,0.0015,0.010198,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123214,0.009749,0.00431,0.014059,0.011267,0.006261,0.017528,0.00995,0.001404,0.011354,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119343,0.006348,0.004692,0.01104,0.009819,0.004671,0.01449,0.009063,0.001293,0.010356,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10511,0.006727,0.004725,0.011452,0.009154,0.00541,0.014564,0.008111,0.001265,0.009376,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123651,0.006164,0.004045,0.010209,0.011202,0.00373,0.014932,0.008795,0.001318,0.010113,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.130893,0.00574,0.004382,0.010122,0.009743,0.003971,0.013714,0.008486,0.001303,0.009789,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.137192,0.005827,0.003835,0.009662,0.009882,0.003542,0.013424,0.008288,0.001176,0.009464,20,10,0,25.2.0.2998904 (R2025b)
runtime,80,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.113741,0.005723,0.004106,0.009829,0.009695,0.003933,0.013628,0.007962,0.003401,0.011363,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.190932,0.01105,0.004463,0.015513,0.019438,0.003826,0.023264,0.016477,0.001409,0.017886,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.221015,0.013199,0.004577,0.017776,0.027744,0.004543,0.032287,0.022268,0.001898,0.024166,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.231197,0.011796,0.004333,0.016129,0.019143,0.00414,0.023283,0.015567,0.001272,0.016839,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.192715,0.012334,0.004214,0.016548,0.020379,0.003412,0.023791,0.015776,0.001182,0.016958,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.207587,0.012709,0.003971,0.01668,0.023321,0.003903,0.027224,0.015895,0.001945,0.01784,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.202788,0.011334,0.004374,0.015708,0.019009,0.003798,0.022807,0.019775,0.001241,0.021016,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.220256,0.010974,0.003848,0.014822,0.01968,0.00354,0.02322,0.01549,0.001519,0.017009,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.191816,0.012708,0.003838,0.016546,0.019222,0.005261,0.024483,0.016298,0.001996,0.018294,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.240361,0.011515,0.003707,0.015222,0.020474,0.004447,0.024921,0.015832,0.001333,0.017165,20,10,0,25.2.0.2998904 (R2025b)
runtime,160,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.227832,0.011823,0.004828,0.016651,0.025393,0.005491,0.030884,0.018431,0.001378,0.019809,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.418201,0.022655,0.004546,0.027201,0.043363,0.00666,0.050023,0.041638,0.001361,0.042999,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.408619,0.022363,0.004244,0.026607,0.038917,0.003802,0.042719,0.03465,0.001229,0.035879,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.396479,0.022318,0.00517,0.027488,0.03976,0.003319,0.043079,0.03654,0.00134,0.03788,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.415986,0.031067,0.003543,0.03461,0.041315,0.004722,0.046037,0.036773,0.001328,0.038101,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.449638,0.030185,0.004723,0.034908,0.054151,0.00426,0.058411,0.037854,0.001379,0.039233,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.383845,0.023307,0.004296,0.027603,0.040073,0.003995,0.044068,0.032153,0.001389,0.033542,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.418952,0.022575,0.007098,0.029673,0.041907,0.004425,0.046332,0.034917,0.001322,0.036239,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.430034,0.02243,0.004222,0.026652,0.039391,0.00578,0.045171,0.034189,0.0011,0.035289,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.407391,0.022421,0.004314,0.026735,0.037941,0.004505,0.042446,0.032159,0.001283,0.033442,20,10,0,25.2.0.2998904 (R2025b)
runtime,320,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.425533,0.025026,0.004533,0.029559,0.043641,0.00361,0.047251,0.034301,0.001418,0.035719,20,10,0,25.2.0.2998904 (R2025b)
